arch,case,solver,step,t,dt,ch_glm,max_cf_x,max_cf_y,max_speed,max_rho,min_rho,max_p,min_p,max_abs_Bx,max_abs_By,max_abs_Bz,max_abs_psi,divB_L1,divB_max,n_floor_triggered
gpu,rotor,hllc,16655,1.1787343129e-01,2.7272893910e-06,3.6666442634e+02,2.1213392240e+02,2.1507126652e+02,3.6666442634e+02,3.0220118623e+01,2.2011946904e-04,1.3291777336e+01,1.8291257947e-07,3.7771465733e+00,3.9622612903e+00,0.0000000000e+00,4.8164827155e+02,5.8088039501e+06,5.0900199186e+02,12411
gpu,rotor,hllc,16660,1.1788683441e-01,2.6909233581e-06,3.7161965129e+02,2.2936991817e+02,2.3058907863e+02,3.7161965129e+02,3.0272897986e+01,2.0996474197e-04,1.3260229551e+01,1.8291257947e-07,3.8886792710e+00,4.1250162122e+00,0.0000000000e+00,4.5991988091e+02,5.8218317531e+06,5.0676220170e+02,12195
gpu,rotor,hllc,16665,1.1790044924e-01,2.7376313963e-06,3.6527927074e+02,2.3035019395e+02,2.3280176015e+02,3.6527927074e+02,3.0326200136e+01,2.1327096467e-04,1.3250449757e+01,5.6547086480e-08,3.9576814105e+00,4.5855122248e+00,0.0000000000e+00,3.6039412463e+02,5.8499635560e+06,4.9833075267e+02,12414
gpu,rotor,hllc,16670,1.1791434995e-01,2.8522453534e-06,3.5060097436e+02,2.2630177895e+02,2.3110539226e+02,3.5060097436e+02,3.0380266253e+01,2.1425306758e-04,1.3259047512e+01,1.7637367002e-07,3.9658601897e+00,4.2480276426e+00,0.0000000000e+00,3.7851408105e+02,5.8783430009e+06,5.1032583562e+02,12551
gpu,rotor,hllc,16675,1.1792882109e-01,3.0264731065e-06,3.3041760651e+02,2.2364133113e+02,2.2966372570e+02,3.3041760651e+02,3.0436215351e+01,2.1436241834e-04,1.3286916869e+01,8.1722921230e-08,3.8823404422e+00,3.8986479162e+00,0.0000000000e+00,5.6465032243e+02,5.8946472341e+06,5.5293340545e+02,12446
gpu,rotor,hllc,16680,1.1794415766e-01,3.1473553395e-06,3.1772707309e+02,2.2055081692e+02,2.2844920413e+02,3.1772707309e+02,3.0495082572e+01,2.1941242521e-04,1.3283619254e+01,6.8940494735e-08,3.8651734973e+00,4.1169372471e+00,0.0000000000e+00,3.5875771575e+02,5.9077464859e+06,6.3731074260e+02,12344
gpu,rotor,hllc,16685,1.1796044933e-01,3.4388616942e-06,2.9079389895e+02,2.0983660936e+02,2.2000145444e+02,2.9079389895e+02,3.0557101879e+01,2.3512252598e-04,1.3315795556e+01,2.8633136289e-07,3.8057729355e+00,4.0738355118e+00,0.0000000000e+00,3.6123703430e+02,5.9306815390e+06,4.7564443835e+02,12298
gpu,rotor,hllc,16690,1.1797834013e-01,3.8263783597e-06,2.6134373185e+02,1.9000427128e+02,2.0422463787e+02,2.6134373185e+02,3.0624662444e+01,2.7840946816e-04,1.3322507642e+01,2.8370671945e-08,3.8737144266e+00,4.0912698764e+00,0.0000000000e+00,4.0850857005e+02,5.9693261559e+06,4.9773576283e+02,12159
gpu,rotor,hllc,16695,1.1799819642e-01,4.1457230988e-06,2.4121244380e+02,1.6647079827e+02,1.8077474216e+02,2.4121244380e+02,3.0699022256e+01,3.2420314376e-04,1.3308172125e+01,7.1428561416e-08,3.9334076210e+00,4.0219954677e+00,0.0000000000e+00,3.5608294273e+02,5.9908183609e+06,5.5271584230e+02,12075
gpu,rotor,hllc,16700,1.1802002297e-01,4.7640100380e-06,2.0990719835e+02,1.5181104504e+02,1.6421833450e+02,2.0990719835e+02,3.0779834400e+01,3.5444834770e-04,1.3268355092e+01,2.8633136289e-07,4.0775274416e+00,4.0240390088e+00,0.0000000000e+00,3.2380058783e+02,6.0092852563e+06,5.4830088006e+02,12077
gpu,rotor,hllc,16705,1.1804538706e-01,5.5761967405e-06,1.7933370118e+02,1.3779182242e+02,1.5477795327e+02,1.7933370118e+02,3.0872540967e+01,4.1410088475e-04,1.3316794466e+01,3.7008048439e-07,4.0149511137e+00,4.0882214545e+00,0.0000000000e+00,1.9989266784e+02,6.0597206302e+06,6.2320145198e+02,12032
gpu,rotor,hllc,16710,1.1807483506e-01,6.2177156646e-06,1.6083077033e+02,1.3156105778e+02,1.4732719313e+02,1.6083077033e+02,3.0978599515e+01,4.3689696912e-04,1.3372445556e+01,3.7008048439e-07,4.0161205729e+00,4.0525918147e+00,0.0000000000e+00,1.9092324092e+02,6.0949986439e+06,5.8240951880e+02,11360
gpu,rotor,hllc,16715,1.1810686418e-01,6.6647301359e-06,1.5004358460e+02,1.3858792139e+02,1.4740207471e+02,1.5004358460e+02,3.1091979946e+01,3.7457242894e-04,1.3410581532e+01,3.7008048439e-07,4.1003714932e+00,4.0905669385e+00,0.0000000000e+00,1.9742596197e+02,6.0832184275e+06,5.0770840436e+02,10855
gpu,rotor,hllc,16720,1.1813681644e-01,5.2210087033e-06,1.9153386957e+02,1.5021974587e+02,1.5917796680e+02,1.9153386957e+02,3.1196245446e+01,3.4003851892e-04,1.3474648520e+01,1.7800038004e-07,3.9817859730e+00,4.1201338618e+00,0.0000000000e+00,2.3148145736e+02,6.0031135992e+06,5.2889962782e+02,10429
gpu,rotor,hllc,16725,1.1816200394e-01,5.0167710346e-06,1.9933140123e+02,1.5666702546e+02,1.6416493985e+02,1.9933140123e+02,3.1282504161e+01,2.9673485282e-04,1.3487039182e+01,1.5292252851e-07,4.0059801483e+00,4.1736638636e+00,0.0000000000e+00,3.2251356660e+02,5.9206410251e+06,4.6535385125e+02,10432
gpu,rotor,hllc,16730,1.1818763302e-01,5.3413381388e-06,1.8721900281e+02,1.5198481554e+02,1.5675218465e+02,1.8721900281e+02,3.1368937887e+01,2.9390779052e-04,1.3451552149e+01,1.5292252851e-07,4.1971902509e+00,3.8429063067e+00,0.0000000000e+00,1.8904455591e+02,5.9591273809e+06,7.3219514878e+02,10762
gpu,rotor,hllc,16735,1.1821550944e-01,6.0981640496e-06,1.6398378133e+02,1.2859774257e+02,1.3067322160e+02,1.6398378133e+02,3.1461356808e+01,3.1844274238e-04,1.3488916244e+01,1.0190735015e-06,4.2236112332e+00,4.0194834624e+00,0.0000000000e+00,2.5230294557e+02,6.0085363162e+06,7.5523983947e+02,11359
gpu,rotor,hllc,16740,1.1824783383e-01,7.2062024612e-06,1.3876934563e+02,1.0020582236e+02,1.0025477566e+02,1.3876934563e+02,3.1566520095e+01,3.9160352163e-04,1.3504395492e+01,8.9426221912e-07,4.2908366662e+00,4.0397971420e+00,0.0000000000e+00,1.6083987860e+02,6.0693187557e+06,5.9213639028e+02,11343
gpu,rotor,hllc,16745,1.1828717278e-01,8.8361938380e-06,1.1317089896e+02,7.7142355137e+01,7.4958311091e+01,1.1317089896e+02,3.1691465521e+01,5.4334061547e-04,1.3507321748e+01,6.0140022651e-08,4.4140705620e+00,3.9881107086e+00,0.0000000000e+00,1.6489708236e+02,6.1476987618e+06,5.4434797334e+02,11441
gpu,rotor,hllc,16750,1.1833423549e-01,1.0091252341e-05,9.9095728278e+01,7.3531393990e+01,7.2419424674e+01,9.9095728278e+01,3.1836294679e+01,7.0711027515e-04,1.3575246279e+01,5.9156911156e-07,4.5244631606e+00,4.0953077251e+00,0.0000000000e+00,1.4607226869e+02,6.1908736645e+06,5.7418894913e+02,11237
gpu,rotor,hllc,16755,1.1838520388e-01,9.5626550753e-06,1.0457346753e+02,7.0287226843e+01,6.7678576063e+01,1.0457346753e+02,3.1987194430e+01,7.6586032780e-04,1.3668771686e+01,4.2870601291e-08,4.3857908073e+00,4.2114118150e+00,0.0000000000e+00,1.3050290449e+02,6.1542736565e+06,6.3100855603e+02,10339
gpu,rotor,hllc,16760,1.1843251808e-01,9.4642257152e-06,1.0566104720e+02,6.7416180733e+01,5.8261260670e+01,1.0566104720e+02,3.2121878066e+01,1.0140182882e-03,1.3657922236e+01,4.2930428990e-09,4.4366570874e+00,4.3352710970e+00,0.0000000000e+00,1.3112557042e+02,6.0612307758e+06,5.0414061259e+02,10152
gpu,rotor,hllc,16765,1.1848063276e-01,9.8544829238e-06,1.0147665867e+02,7.2782236999e+01,6.0244433620e+01,1.0147665867e+02,3.2253816684e+01,9.1243833698e-04,1.3610176430e+01,4.2930428990e-09,4.6565636901e+00,4.2805141713e+00,0.0000000000e+00,1.1667637468e+02,6.0556424608e+06,4.9587099116e+02,10249
gpu,rotor,hllc,16770,1.1853059419e-01,1.0647540964e-05,9.3918398939e+01,6.3784591528e+01,5.1076597950e+01,9.3918398939e+01,3.2384903686e+01,9.2720684118e-04,1.3622953643e+01,4.2930428990e-09,4.7498109240e+00,4.3046329940e+00,0.0000000000e+00,9.4936780322e+01,6.0580402827e+06,5.6762450695e+02,10384
gpu,rotor,hllc,16775,1.1858865088e-01,1.3328569099e-05,7.5026808397e+01,5.6108106424e+01,4.6842454582e+01,7.5026808397e+01,3.2529269423e+01,1.1456461010e-03,1.3582413164e+01,4.2113508414e-08,4.9024168667e+00,4.1765193788e+00,0.0000000000e+00,9.3917110952e+01,6.1373162987e+06,5.3272612882e+02,10754
gpu,rotor,hllc,16780,1.1865268374e-01,1.2325260100e-05,8.1134190429e+01,5.1455025649e+01,5.0553468982e+01,8.1134190429e+01,3.2678572311e+01,1.2968669517e-03,1.3707386104e+01,4.2113508414e-08,4.6919432829e+00,4.2597028434e+00,0.0000000000e+00,1.2306064044e+02,6.1493666011e+06,5.7881747172e+02,9960
gpu,rotor,hllc,16785,1.1871501026e-01,1.2971763559e-05,7.7090520145e+01,5.4926074916e+01,5.7533381209e+01,7.7090520145e+01,3.2813610742e+01,1.3458527859e-03,1.3738616546e+01,3.0216489733e-08,4.7033992208e+00,4.3222738785e+00,0.0000000000e+00,8.5696340308e+01,6.0699047154e+06,5.5096446054e+02,10077
gpu,rotor,hllc,16790,1.1878128235e-01,1.3023743789e-05,7.6782837272e+01,6.0362847746e+01,6.2831198940e+01,7.6782837272e+01,3.2945880110e+01,1.3707539773e-03,1.3724835848e+01,4.2113508414e-08,4.7667063981e+00,4.2924682237e+00,0.0000000000e+00,1.0345673011e+02,6.0951798281e+06,5.3515356515e+02,9876
gpu,rotor,hllc,16795,1.1884701863e-01,1.2649628270e-05,7.9053706451e+01,5.9487877926e+01,6.1794514045e+01,7.9053706451e+01,3.3065415794e+01,1.0944341051e-03,1.3807463221e+01,3.1625728114e-07,4.7124502853e+00,3.9229786186e+00,0.0000000000e+00,7.2499391868e+01,6.0718909704e+06,6.5111313357e+02,9805
gpu,rotor,hllc,16800,1.1890291971e-01,9.6517978918e-06,1.0360763986e+02,6.7551864463e+01,7.0417446312e+01,1.0360763986e+02,3.3157805946e+01,8.5378954509e-04,1.3888145557e+01,3.1625728114e-07,4.6285228059e+00,4.2555531872e+00,0.0000000000e+00,1.1136471649e+02,5.9734060635e+06,6.8778250955e+02,9738
gpu,rotor,hllc,16805,1.1894954476e-01,8.7330327056e-06,1.1450775850e+02,8.2747895003e+01,8.8238652306e+01,1.1450775850e+02,3.3228248687e+01,9.3377118200e-04,1.3883692706e+01,7.9742631076e-08,4.6570587709e+00,4.1760481853e+00,0.0000000000e+00,1.4091064730e+02,5.8920702247e+06,6.5994460506e+02,9839
gpu,rotor,hllc,16810,1.1899181150e-01,8.3804838541e-06,1.1932485253e+02,9.9491725095e+01,1.0362423615e+02,1.1932485253e+02,3.3286865208e+01,6.4200856808e-04,1.3855752206e+01,2.5269079353e-07,4.7776100980e+00,4.1995394130e+00,0.0000000000e+00,1.3104650820e+02,5.8659076223e+06,6.0916297460e+02,10020
gpu,rotor,hllc,16815,1.1902952953e-01,6.9555252063e-06,1.4377059537e+02,1.1441937397e+02,1.2051988226e+02,1.4377059537e+02,3.3334907608e+01,4.3777441215e-04,1.3896987694e+01,5.2121524128e-07,4.7799244499e+00,4.0887258150e+00,0.0000000000e+00,1.4356989539e+02,5.8399643591e+06,4.9327490590e+02,10026
gpu,rotor,hllc,16820,1.1906293380e-01,6.1497649624e-06,1.6260784048e+02,1.3128230208e+02,1.3986335826e+02,1.6260784048e+02,3.3374138398e+01,3.0271132030e-04,1.3939302986e+01,8.8955977939e-08,4.6580985860e+00,3.9628902135e+00,0.0000000000e+00,2.1291088609e+02,5.8160582449e+06,4.6378681240e+02,10158
gpu,rotor,hllc,16825,1.1909382298e-01,5.6128986199e-06,1.7816106574e+02,1.5590731560e+02,1.5923726263e+02,1.7816106574e+02,3.3407592394e+01,2.1214203260e-04,1.3953412115e+01,8.8955977939e-08,4.6164541024e+00,3.9884063608e+00,0.0000000000e+00,1.8542422332e+02,5.8144056130e+06,4.3502288971e+02,10440
gpu,rotor,hllc,16830,1.1911939279e-01,5.2358046031e-06,1.9099261256e+02,1.4673969643e+02,1.5953542603e+02,1.9099261256e+02,3.3433166122e+01,2.5472357823e-04,1.3959418256e+01,4.9506614275e-08,4.6040693851e+00,4.3037973927e+00,0.0000000000e+00,2.9004686663e+02,5.7901465016e+06,4.6008443650e+02,10818
gpu,rotor,hllc,16835,1.1914734111e-01,5.8427056484e-06,1.7115358195e+02,1.4300689678e+02,1.5384046162e+02,1.7115358195e+02,3.3458953891e+01,2.6895979898e-04,1.3920509049e+01,4.9506614275e-08,4.7228643242e+00,4.4633858652e+00,0.0000000000e+00,1.8678808794e+02,5.8567584702e+06,5.7388375253e+02,11122
gpu,rotor,hllc,16840,1.1917680753e-01,6.1300924270e-06,1.6312967739e+02,1.3458836351e+02,1.4438434564e+02,1.6312967739e+02,3.3483755607e+01,2.8404781640e-04,1.3954706406e+01,1.2331243712e-07,4.5644401666e+00,4.0880001657e+00,0.0000000000e+00,2.2383965655e+02,5.8996189397e+06,5.4837492377e+02,11039
gpu,rotor,hllc,16845,1.1920754165e-01,6.3262057654e-06,1.5807263265e+02,1.2995093304e+02,1.4203751819e+02,1.5807263265e+02,3.3507021078e+01,2.8309151618e-04,1.3962309052e+01,1.2331243712e-07,4.5974460810e+00,4.1096035583e+00,0.0000000000e+00,1.6476674130e+02,5.8798294427e+06,5.3345046888e+02,11043
gpu,rotor,hllc,16850,1.1923845251e-01,5.8023150323e-06,1.7234500272e+02,1.3717552866e+02,1.4960467745e+02,1.7234500272e+02,3.3527806188e+01,2.3137210945e-04,1.3909491948e+01,1.2331243712e-07,4.6070841859e+00,4.0705119901e+00,0.0000000000e+00,1.9719548150e+02,5.8716376078e+06,4.9890279342e+02,10977
gpu,rotor,hllc,16855,1.1926633611e-01,5.3064397943e-06,1.8845026775e+02,1.4603336989e+02,1.6564128457e+02,1.8845026775e+02,3.3544294444e+01,2.0622735800e-04,1.3912590366e+01,1.2331243712e-07,4.5572827717e+00,4.0151248505e+00,0.0000000000e+00,1.9192825373e+02,5.8348468814e+06,5.5348073933e+02,11155
gpu,rotor,hllc,16860,1.1929158749e-01,4.7527333325e-06,2.1040524053e+02,1.6407858020e+02,1.8940331325e+02,2.1040524053e+02,3.3557386229e+01,1.7311937607e-04,1.3928066023e+01,4.2363253350e-07,4.5759392477e+00,3.9862361616e+00,0.0000000000e+00,2.7667002442e+02,5.8164853789e+06,5.6985849264e+02,11330
gpu,rotor,hllc,16865,1.1931516450e-01,4.5782453084e-06,2.1842429416e+02,1.8981784257e+02,2.0652122834e+02,2.1842429416e+02,3.3568031572e+01,1.2759210487e-04,1.3977520243e+01,2.1247113038e-07,4.4560728405e+00,3.9906067776e+00,0.0000000000e+00,2.2568890020e+02,5.8255650914e+06,5.7931411864e+02,11441
gpu,rotor,hllc,16870,1.1933700151e-01,4.3812137494e-06,2.2824725229e+02,1.8939385019e+02,2.0467676006e+02,2.2824725229e+02,3.3576557256e+01,1.2557939237e-04,1.3947742140e+01,1.1840546312e-07,4.5051231460e+00,4.0299258105e+00,0.0000000000e+00,2.2245395603e+02,5.8299209698e+06,5.8014054937e+02,11941
gpu,rotor,hllc,16875,1.1935924913e-01,4.4607401475e-06,2.2417804376e+02,1.9074357034e+02,2.0249492779e+02,2.2417804376e+02,3.3583914714e+01,1.2100425862e-04,1.3885566874e+01,9.6584399589e-08,4.6053999232e+00,4.0718293739e+00,0.0000000000e+00,3.0410152377e+02,5.8421258086e+06,6.4071455403e+02,12048
gpu,rotor,hllc,16880,1.1938036878e-01,3.9100963257e-06,2.5574817516e+02,2.0409478077e+02,2.2264001544e+02,2.5574817516e+02,3.3589702850e+01,1.1151574454e-04,1.3929280348e+01,3.6595738973e-08,4.5579776705e+00,3.8596713853e+00,0.0000000000e+00,2.6279349729e+02,5.8384883347e+06,6.3931285207e+02,11559
gpu,rotor,hllc,16885,1.1940051530e-01,3.7977058543e-06,2.6331686507e+02,2.2634388387e+02,2.3516045717e+02,2.6331686507e+02,3.3594169319e+01,8.8242479729e-05,1.3948679033e+01,2.0602885746e-07,4.4695041714e+00,3.8738924520e+00,0.0000000000e+00,3.3323789401e+02,5.8368419933e+06,6.2956740506e+02,11823
gpu,rotor,hllc,16890,1.1941904515e-01,3.7643211215e-06,2.6565215021e+02,2.0833643286e+02,2.3015720761e+02,2.6565215021e+02,3.3597379196e+01,1.1208112637e-04,1.3960932241e+01,3.8387722938e-07,4.4114018820e+00,3.8939157909e+00,0.0000000000e+00,2.8794413865e+02,5.8311467543e+06,5.9777374194e+02,11895
gpu,rotor,hllc,16895,1.1943839165e-01,3.9547209024e-06,2.5286234470e+02,2.2058696752e+02,2.3886031878e+02,2.5286234470e+02,3.3599848481e+01,9.9619823534e-05,1.3930945237e+01,6.9341986902e-08,4.4567236689e+00,3.8665510839e+00,0.0000000000e+00,2.7189797175e+02,5.8631256016e+06,5.9585832723e+02,12343
gpu,rotor,hllc,16900,1.1945763686e-01,3.8497565226e-06,2.5975668698e+02,2.2584032275e+02,2.3163137938e+02,2.5975668698e+02,3.3601407279e+01,9.1942345074e-05,1.3919725886e+01,3.8387722938e-07,4.5124484256e+00,3.8237916929e+00,0.0000000000e+00,2.8336800105e+02,5.8655292005e+06,5.8711577444e+02,12102
gpu,rotor,hllc,16905,1.1947696279e-01,4.1047868721e-06,2.4361800775e+02,1.9615827510e+02,2.0369831653e+02,2.4361800775e+02,3.3602061630e+01,1.3376623557e-04,1.3930880681e+01,3.8387722938e-07,4.4542816492e+00,3.8432230022e+00,0.0000000000e+00,2.5985694821e+02,5.8827178146e+06,6.0887831879e+02,12064
gpu,rotor,hllc,16910,1.1949758299e-01,4.3896055284e-06,2.2781090317e+02,2.0118355085e+02,2.1007905849e+02,2.2781090317e+02,3.3601745746e+01,1.3126932914e-04,1.3843092464e+01,1.7136320842e-07,4.6588884777e+00,3.8375420918e+00,0.0000000000e+00,2.5209860505e+02,5.9013118335e+06,6.5453256292e+02,11880
gpu,rotor,hllc,16915,1.1951990832e-01,3.9178734160e-06,2.5524050775e+02,2.0895950571e+02,2.1309591866e+02,2.5524050775e+02,3.3600267930e+01,1.0901473689e-04,1.3836918731e+01,3.8387722938e-07,4.6733500467e+00,3.8062965860e+00,0.0000000000e+00,2.3402212373e+02,5.9264249519e+06,6.6939012611e+02,11644
gpu,rotor,hllc,16920,1.1953987167e-01,4.3514197817e-06,2.2981005055e+02,1.9268576925e+02,2.0253549786e+02,2.2981005055e+02,3.3597938486e+01,1.3074545477e-04,1.3912561364e+01,8.2752605868e-08,4.5290246640e+00,3.9498130424e+00,0.0000000000e+00,2.8848592632e+02,5.8779297011e+06,5.2646323708e+02,11642
gpu,rotor,hllc,16925,1.1956189559e-01,4.4164435408e-06,2.2642653320e+02,2.1249200221e+02,2.1578432584e+02,2.2642653320e+02,3.3594245083e+01,1.0628796825e-04,1.3836500039e+01,8.2752605868e-08,4.6732321107e+00,3.9466171587e+00,0.0000000000e+00,3.3118782933e+02,5.9282333837e+06,6.1712012417e+02,11886
gpu,rotor,hllc,16930,1.1958182111e-01,3.9796033337e-06,2.5128132533e+02,1.9433647570e+02,2.0465134905e+02,2.5128132533e+02,3.3589888930e+01,1.3203903537e-04,1.3811006140e+01,1.2462046763e-07,4.6561684866e+00,3.9539390199e+00,0.0000000000e+00,2.7245317552e+02,5.8795582144e+06,6.8109576883e+02,11360
gpu,rotor,hllc,16935,1.1960258643e-01,4.6874171891e-06,2.1333710222e+02,1.7767016252e+02,1.9016799076e+02,2.1333710222e+02,3.3584335375e+01,1.6139238133e-04,1.3785850655e+01,1.7423061920e-07,4.5921771120e+00,3.9085557584e+00,0.0000000000e+00,2.6674336872e+02,5.9325082850e+06,7.0789422393e+02,12147
gpu,rotor,hllc,16940,1.1962687659e-01,4.4185569928e-06,2.2631823051e+02,1.8062946117e+02,1.9162889742e+02,2.2631823051e+02,3.3576547869e+01,1.3489569464e-04,1.3831930637e+01,1.3673679540e-07,4.4665169988e+00,4.0400106224e+00,0.0000000000e+00,2.3817943974e+02,6.0194965066e+06,5.0876405988e+02,11294
gpu,rotor,hllc,16945,1.1964811887e-01,3.9768817397e-06,2.5145329066e+02,1.9494620193e+02,2.1560253708e+02,2.5145329066e+02,3.3568597896e+01,1.2531973036e-04,1.3823555763e+01,1.3673679540e-07,4.5424320988e+00,4.2493248720e+00,0.0000000000e+00,2.4590646483e+02,5.9189417404e+06,5.2343679882e+02,10836
gpu,rotor,hllc,16950,1.1966882734e-01,4.1473868766e-06,2.4111567832e+02,2.1126206559e+02,2.2466050691e+02,2.4111567832e+02,3.3559860315e+01,9.9359384870e-05,1.3802983411e+01,6.0076891059e-07,4.4192088564e+00,4.1315807020e+00,0.0000000000e+00,2.6315476116e+02,5.9313312976e+06,6.1798528059e+02,11375
gpu,rotor,hllc,16955,1.1968920576e-01,4.1230356717e-06,2.4253974004e+02,1.8904834467e+02,2.0639628775e+02,2.4253974004e+02,3.3550377260e+01,1.2440866780e-04,1.3744221650e+01,5.8281743769e-07,4.3932280827e+00,3.8813974583e+00,0.0000000000e+00,2.6705124079e+02,5.9197407274e+06,4.7437009706e+02,11137
gpu,rotor,hllc,16960,1.1971107445e-01,4.5745842537e-06,2.1859909984e+02,1.8588772818e+02,2.0447583896e+02,2.1859909984e+02,3.3539248406e+01,1.3531144562e-04,1.3683330714e+01,1.2720843134e-07,4.4071827716e+00,3.9318504708e+00,0.0000000000e+00,2.7102026338e+02,5.9719066439e+06,4.8886400837e+02,11676
gpu,rotor,hllc,16965,1.1973316885e-01,4.3017496422e-06,2.3246355162e+02,1.9718715480e+02,2.1241705540e+02,2.3246355162e+02,3.3527035281e+01,1.1681205738e-04,1.3745106570e+01,1.2720843134e-07,4.3469669365e+00,3.9584979219e+00,0.0000000000e+00,2.1540313570e+02,5.9564361832e+06,4.8350094009e+02,11330
gpu,rotor,hllc,16970,1.1975430482e-01,4.6975461615e-06,2.1287709915e+02,1.7819578514e+02,1.9766155444e+02,2.1287709915e+02,3.3514392566e+01,1.5136798788e-04,1.3757538959e+01,4.5689242718e-07,4.4559631422e+00,3.9711450493e+00,0.0000000000e+00,2.7784258773e+02,5.9487639000e+06,5.5223445126e+02,11203
gpu,rotor,hllc,16975,1.1977844431e-01,4.7194555506e-06,2.1188884804e+02,1.6889497083e+02,1.7789721110e+02,2.1188884804e+02,3.3498787391e+01,1.9197785695e-04,1.3751435086e+01,4.4060681272e-07,4.5410889250e+00,3.9548031262e+00,0.0000000000e+00,2.2295220237e+02,6.0227033269e+06,7.1835101750e+02,11500
gpu,rotor,hllc,16980,1.1980310103e-01,5.7887560470e-06,1.7274868588e+02,1.4965471156e+02,1.5870410491e+02,1.7274868588e+02,3.3481587517e+01,2.6575072441e-04,1.3809997678e+01,3.3502050485e-07,4.5489035229e+00,3.9422718077e+00,0.0000000000e+00,1.8920797179e+02,6.0263615726e+06,7.8993338585e+02,11767
gpu,rotor,hllc,16985,1.1983135333e-01,5.6032313324e-06,1.7846844806e+02,1.3380736900e+02,1.4229813237e+02,1.7846844806e+02,3.3460405309e+01,3.3975543455e-04,1.3701473010e+01,1.6266076208e-07,4.5672056378e+00,3.9495391223e+00,0.0000000000e+00,1.9369365961e+02,6.0497339227e+06,8.8124829459e+02,11366
gpu,rotor,hllc,16990,1.1986302982e-01,6.7800266165e-06,1.4749204635e+02,1.1339659901e+02,1.2085335275e+02,1.4749204635e+02,3.3434793479e+01,4.4469404428e-04,1.3614511164e+01,3.3502050485e-07,4.5082256258e+00,3.8138686891e+00,0.0000000000e+00,1.5499650985e+02,6.1088664986e+06,6.3368546360e+02,11285
gpu,rotor,hllc,16995,1.1989807635e-01,8.1069489431e-06,1.2335096804e+02,9.7307904423e+01,1.0578462491e+02,1.2335096804e+02,3.3404063779e+01,6.2019551777e-04,1.3542972030e+01,3.3502050485e-07,4.4266009095e+00,3.9208401066e+00,0.0000000000e+00,1.3462499457e+02,6.1148797834e+06,5.8718097620e+02,11372
gpu,rotor,hllc,17000,1.1993854210e-01,8.3049388473e-06,1.2041027856e+02,8.4969830250e+01,9.1820419788e+01,1.2041027856e+02,3.3365329028e+01,8.3983914395e-04,1.3365380978e+01,2.0949662157e-06,4.4095159373e+00,3.9058183915e+00,0.0000000000e+00,1.6230395450e+02,6.1265593277e+06,4.7641117002e+02,11223
gpu,rotor,hllc,17005,1.1998116104e-01,8.8787083953e-06,1.1262899461e+02,7.4182397396e+01,7.9819515033e+01,1.1262899461e+02,3.3320824526e+01,1.1068671067e-03,1.3302393008e+01,2.9371674239e-07,4.4543534696e+00,3.9335900835e+00,0.0000000000e+00,1.1029917816e+02,6.1131212646e+06,5.1340578793e+02,10937
gpu,rotor,hllc,17010,1.2002686493e-01,9.4990430981e-06,1.0527376175e+02,6.4671358578e+01,6.9398895522e+01,1.0527376175e+02,3.3269025481e+01,1.4247660718e-03,1.3373306372e+01,2.9371674239e-07,4.4108964768e+00,3.9539466724e+00,0.0000000000e+00,1.0802629468e+02,6.0964344808e+06,6.3548986579e+02,10800
gpu,rotor,hllc,17015,1.2007522526e-01,9.8614011489e-06,1.0140546814e+02,5.9246082815e+01,6.3031818525e+01,1.0140546814e+02,3.3209454801e+01,1.7598887772e-03,1.3273576668e+01,2.9371674239e-07,4.5018805766e+00,3.9478790922e+00,0.0000000000e+00,1.1672812315e+02,6.1015335804e+06,7.1892615983e+02,10520
gpu,rotor,hllc,17020,1.2012477431e-01,9.9616660182e-06,1.0038481497e+02,5.7020721469e+01,5.9919063127e+01,1.0038481497e+02,3.3143361081e+01,2.0590422511e-03,1.3228514881e+01,5.8617283152e-07,4.5215211995e+00,3.9392727616e+00,0.0000000000e+00,1.1176445334e+02,6.0702648347e+06,6.7847572502e+02,10471
gpu,rotor,hllc,17025,1.2017447629e-01,9.8568634932e-06,1.0145215065e+02,5.6499680378e+01,5.8798928946e+01,1.0145215065e+02,3.3072025531e+01,2.2813748582e-03,1.3163743829e+01,6.9671552616e-07,4.5518564697e+00,3.9452505872e+00,0.0000000000e+00,1.3560362296e+02,6.0484315145e+06,4.3593390855e+02,10470
gpu,rotor,hllc,17030,1.2022324299e-01,9.5879525923e-06,1.0429755366e+02,5.7421771637e+01,5.9279247406e+01,1.0429755366e+02,3.2997046660e+01,2.4233783434e-03,1.3161413148e+01,1.2032467452e-07,4.4510423222e+00,3.8990107087e+00,0.0000000000e+00,1.3217051347e+02,6.0388590481e+06,4.9049633345e+02,10492
gpu,rotor,hllc,17035,1.2027061356e-01,9.2930379163e-06,1.0760743785e+02,5.8770135331e+01,6.0233984829e+01,1.0760743785e+02,3.2919438547e+01,2.4890791930e-03,1.3046730886e+01,5.8338472098e-08,4.5341178748e+00,3.8263605508e+00,0.0000000000e+00,1.2145894114e+02,6.0128495765e+06,4.6361980094e+02,10383
gpu,rotor,hllc,17040,1.2031637213e-01,8.9128761179e-06,1.1219722868e+02,6.1272952100e+01,6.2189266688e+01,1.1219722868e+02,3.2839744960e+01,2.4993513204e-03,1.2975678046e+01,7.3430483827e-08,4.5473118200e+00,3.7931847046e+00,0.0000000000e+00,1.5279118137e+02,5.9840485913e+06,4.9262923695e+02,10462
